sector,symbol_a,security_a,symbol_b,security_b,n_days,pearson_r,p_value,mean_log_rel_pe,ci99_low,ci99_high,exp_mean_log_rel_pe
Health Care,MTD,Mettler Toledo,WST,West Pharmaceutical Services,1255,0.43513109339161626,3.986341891988087e-59,-0.1707422052966459,-0.18587493487210716,-0.15560947572118466,0.8430388764177043
Health Care,LLY,Lilly (Eli),PODD,Insulet Corporation,1255,-0.4348428171271123,4.841964460556096e-59,-0.9379598600070661,-1.0385960264698444,-0.8373236935442878,0.39142558431086294
Health Care,CAH,Cardinal Health,COO,Cooper Companies (The),1255,0.4344508599902434,6.305359361898192e-59,0.07896505351529769,0.030614569652443913,0.12731553737815146,1.0821665034943457
Health Care,MRK,Merck & Co.,TMO,Thermo Fisher Scientific,1255,0.43410364910373533,7.9648812918374745e-59,-0.2252942632126639,-0.2936240136084681,-0.1569645128168597,0.7982812793801842
Health Care,CRL,Charles River Laboratories,HUM,Humana,924,0.497007069948524,8.315639286100838e-59,0.4269757182269143,0.35642270917157265,0.497528727282256,1.5326154466516935
Health Care,CRL,Charles River Laboratories,EW,Edwards Lifesciences,924,-0.49672107209298394,9.901381836567796e-59,-0.04432346069943525,-0.1489362759197646,0.060289354520894116,0.9566444705327646
Health Care,ALGN,Align Technology,RMD,ResMed,1255,0.4334789880187688,1.2118084109249319e-58,0.18452713807615487,0.16189988857094686,0.20715438758136287,1.2026496184389486
Health Care,HCA,HCA Healthcare,VRTX,Vertex Pharmaceuticals,1006,0.47819782024285196,1.2990128176396036e-58,-0.4882998649686978,-0.5048460213836503,-0.4717537085537453,0.6136688276660167
Health Care,CAH,Cardinal Health,RMD,ResMed,1255,-0.431602313462678,4.252953583580217e-58,-0.39513180650070745,-0.45864318154212325,-0.33162043145929165,0.6735912496919467
Health Care,INCY,Incyte,ISRG,Intuitive Surgical,1255,0.4316013341146999,4.2557321940098615e-58,-0.6187205727914488,-0.6895686742390906,-0.5478724713438069,0.53863313882242
Health Care,BDX,Becton Dickinson,ZTS,Zoetis,1255,-0.43137929974014794,4.934667226055701e-58,-0.283146546072421,-0.3271311356647045,-0.23916195648013752,0.7534093705851215
Health Care,MCK,McKesson Corporation,MTD,Mettler Toledo,1255,-0.43111205114856316,5.896147786439678e-58,-0.6333844943972508,-0.6654798551759046,-0.6012891336185969,0.5307922939688612
Health Care,REGN,Regeneron Pharmaceuticals,RMD,ResMed,1255,-0.4308671210382286,6.940033503906355e-58,-0.6445675557585331,-0.6809559878715068,-0.6081791236455594,0.5248894784667647
Health Care,COO,Cooper Companies (The),ZTS,Zoetis,1255,-0.42964130884516144,1.5659909064081877e-57,-0.4448116562943955,-0.5255622192303846,-0.3640610933584064,0.640944982617914
Health Care,BAX,Baxter International,UNH,UnitedHealth Group,924,0.4920790120598426,1.6444553677966424e-57,-0.4817843418459402,-0.5414836093241294,-0.42208507436775106,0.6176802551856727
Health Care,COO,Cooper Companies (The),HCA,HCA Healthcare,1255,0.429199055492671,2.098665551229887e-57,0.2731907365987813,0.20897123222570868,0.3374102409718539,1.3141508775902357
Health Care,MTD,Mettler Toledo,PODD,Insulet Corporation,1255,0.4290170548470778,2.3670970520088864e-57,-1.3747123687722846,-1.4471140127459197,-1.3023107247986496,0.25291233082803344
Health Care,AMGN,Amgen,BIIB,Biogen,1255,0.4287568620191815,2.8111959318342797e-57,0.1911202446897351,0.1571697343995327,0.2250707549799375,1.2106050121537895
Health Care,DGX,Quest Diagnostics,ISRG,Intuitive Surgical,1255,0.42685592716568915,9.828304829035008e-57,-1.4444547009952058,-1.467223803014143,-1.4216855989762687,0.23587466371283164
Health Care,BSX,Boston Scientific,CNC,Centene Corporation,1050,-0.46157253361002437,1.593795929673753e-56,1.2114876471315768,1.1627413615191022,1.2602339327440513,3.3584771670023357
Health Care,EW,Edwards Lifesciences,RMD,ResMed,1255,0.4244691158971865,4.6784100228646935e-56,-0.036195119451031495,-0.07499787965249885,0.0026076407504358606,0.9644520917601213
Health Care,EW,Edwards Lifesciences,HSIC,Henry Schein,1255,-0.42433417534863,5.107937891378207e-56,0.38129189173170763,0.33351690862900585,0.4290668748344094,1.464174923595343
Health Care,EW,Edwards Lifesciences,VRTX,Vertex Pharmaceuticals,1006,-0.46833422657146107,5.567059345621923e-56,0.4349256525170684,0.39448740966560314,0.47536389536853363,1.5448481991065062
Health Care,ABBV,AbbVie,GEHC,GE HealthCare,705,-0.5454962289591341,6.635694019793431e-56,1.221951390284643,1.1536873444231739,1.2902154361461122,3.3938039121307257
Health Care,ISRG,Intuitive Surgical,WST,West Pharmaceutical Services,1255,0.4238487760053042,7.003631379658384e-56,0.45018638504662445,0.434893093094946,0.4654796769983029,1.5686045226727765
Health Care,CNC,Centene Corporation,CVS,CVS Health,1050,-0.4587883786350092,8.807154225846218e-56,0.18213633977563914,0.15027217987268232,0.21400049967859597,1.199777760159957
Health Care,BMY,Bristol Myers Squibb,EW,Edwards Lifesciences,1005,-0.4672490697764375,1.2124701751873505e-55,-1.1811208939668967,-1.2402427569010426,-1.1219990310327508,0.30693450467778294
Health Care,TECH,Bio-Techne,UHS,Universal Health Services,1255,-0.42253453077455905,1.6418904956355394e-55,1.6701243665602719,1.6326624864088863,1.7075862467116574,5.312828494301152
Health Care,COO,Cooper Companies (The),GEHC,GE HealthCare,705,0.5427381378755519,2.985101942123954e-55,0.7866025801942533,0.7466488469064678,0.8265563134820388,2.195923265517836
Health Care,WAT,Waters Corporation,ZTS,Zoetis,1255,-0.4212060358109569,3.87001719586159e-55,-0.0020338515319833117,-0.030532261516708004,0.02646455845274138,0.9979682153425676
Health Care,CAH,Cardinal Health,TMO,Thermo Fisher Scientific,1255,0.4212054949691843,3.871365267337919e-55,-0.25758832796110576,-0.29985818999008623,-0.21531846593212525,0.7729133534377052
Health Care,PODD,Insulet Corporation,ZBH,Zimmer Biomet,1255,-0.42062594821238536,5.620624167093311e-55,1.8847701952367868,1.7953775946326176,1.974162795840956,6.584841040292205
Health Care,GEHC,GE HealthCare,JNJ,Johnson & Johnson,705,-0.5403630475326074,1.0777252899081969e-54,0.19941639549490672,0.14824854920497954,0.2505842417848339,1.2206901499688754
Health Care,MRK,Merck & Co.,UHS,Universal Health Services,1255,0.419180477675501,1.4198995266372516e-54,0.6330620312220597,0.5623891462811461,0.7037349161629733,1.8833686927435247
Health Care,HUM,Humana,VTRS,Viatris,734,-0.5303070015282907,1.8047621623757444e-54,1.5553123575021042,1.4292650288973583,1.68135968610685,4.736565795977311
Health Care,MTD,Mettler Toledo,SYK,Stryker Corporation,1255,-0.41748908584868666,4.175546577802489e-54,0.00845451393015202,-0.017611754719380396,0.03452078257968444,1.0084903542660542
Health Care,ABT,Abbott Laboratories,GILD,Gilead Sciences,1255,0.41646829706445826,7.982535033590052e-54,-0.006731507988190307,-0.09687189685898431,0.0834088808826037,0.9932910978594514
Health Care,ABT,Abbott Laboratories,DVA,DaVita,1255,0.41643863228820815,8.13401106367503e-54,0.4357000278615937,0.4176587407048099,0.45374131501837744,1.5460449547721653
Health Care,UNH,UnitedHealth Group,WAT,Waters Corporation,1255,0.41624058369348294,9.221209986088773e-54,-0.2701130743406996,-0.2887527116998744,-0.2514734369815248,0.7632931805838548
Health Care,CI,Cigna,SOLV,Solventum,584,0.5790051086930217,1.4103026849254234e-53,-0.18776556554630996,-0.2641599361154966,-0.11137119497712332,0.8288089858408001
Health Care,BSX,Boston Scientific,CRL,Charles River Laboratories,924,0.47610301736664024,1.8849916408506686e-53,0.24635652957613008,0.17660418020274438,0.3161088789495158,1.2793556203568641
Health Care,PODD,Insulet Corporation,RVTY,Revvity,705,-0.5343701981492117,2.62855729966687e-53,0.294035572622387,0.2209229780340782,0.36714816721069576,1.341831635288066
Health Care,DVA,DaVita,WST,West Pharmaceutical Services,1255,0.4138749396916318,4.099745151831749e-53,-1.0542308422770452,-1.068942621039751,-1.0395190635143394,0.3484603452230935
Health Care,SOLV,Solventum,ZBH,Zimmer Biomet,584,-0.576043467493359,6.3125242183319035e-53,-0.046267495162932236,-0.15054210050659975,0.05800711018073528,0.9547865272507599
Health Care,ABT,Abbott Laboratories,WST,West Pharmaceutical Services,1255,0.4122170507721895,1.1581817455837854e-52,-0.6185308144154518,-0.6363876099485223,-0.6006740188823813,0.5387353586703306
Health Care,COO,Cooper Companies (The),MRNA,Moderna,550,0.5888853413742986,1.2191542471808738e-52,-0.3982884859898525,-0.48346501197512837,-0.31311196000457664,0.6714682905236821
Health Care,BAX,Baxter International,TECH,Bio-Techne,924,0.47253686085020596,1.4206039130079065e-52,-1.2270952019171613,-1.284220836471175,-1.1699695673631476,0.2931428629557713
Health Care,ISRG,Intuitive Surgical,PFE,Pfizer,1129,0.4321004598047932,1.4510937703840817e-52,1.67400076919248,1.6307942612654984,1.7172072771194618,5.333463124890251
Health Care,CNC,Centene Corporation,HCA,HCA Healthcare,1050,-0.44538243064896915,2.6600985357869578e-52,-0.15000587995271636,-0.1757014859790092,-0.12431027392642352,0.8607029155177328
Health Care,BMY,Bristol Myers Squibb,UHS,Universal Health Services,1005,-0.45416209838993526,2.692109294158482e-52,-0.060876958909240886,-0.1024304628644355,-0.019323454954046276,0.9409390068155487
Health Care,DVA,DaVita,REGN,Regeneron Pharmaceuticals,1255,0.41069435735084747,2.990788412025316e-52,-0.12801537948587588,-0.15012929454543417,-0.10590146442631759,0.8798398475560811
Health Care,A,Agilent Technologies,DHR,Danaher Corporation,1255,0.40996246373017925,4.710457573797294e-52,-0.10197739094488313,-0.12188800953722553,-0.08206677235254073,0.903049968544585
Health Care,HCA,HCA Healthcare,STE,Steris,1255,0.40901973139003245,8.442050634581637e-52,-0.8017526670572115,-0.8207757118929595,-0.7827296222214635,0.4485421297746974
Health Care,RMD,ResMed,TMO,Thermo Fisher Scientific,1255,-0.40790637114462813,1.677444609398175e-51,0.13754347853960167,0.11186870596122846,0.1632182511179749,1.1474515944071146
Health Care,DHR,Danaher Corporation,VTRS,Viatris,734,0.5172521346312824,1.8324010647074733e-51,1.798370343862964,1.693877802324412,1.9028628854015157,6.039796648197344
Health Care,BMY,Bristol Myers Squibb,CVS,CVS Health,1005,0.4500593889085192,2.8155917713370543e-51,-0.3885533635782229,-0.4437241246294396,-0.3333826025270062,0.6780370384319142
Health Care,GEHC,GE HealthCare,TECH,Bio-Techne,705,-0.5253293759592093,2.887388234284536e-51,-1.3529189211231634,-1.4002365991679484,-1.3056012430783783,0.25848466207591236
Health Care,ABBV,AbbVie,ALGN,Align Technology,1255,-0.4066463583364658,3.6371885301592785e-51,-0.2868847045144467,-0.37275437546615103,-0.20101503356274236,0.750598264439744
Health Care,ALGN,Align Technology,JNJ,Johnson & Johnson,1255,-0.4062835911894985,4.542230682266665e-51,0.8788298199971006,0.8432220230871782,0.9144376169070231,2.4080801697961878
Health Care,AMGN,Amgen,RMD,ResMed,1255,-0.4062144573252686,4.738562846707048e-51,-0.46621441805606306,-0.5120820538654021,-0.4203467822467241,0.6273727495791549
Health Care,MRK,Merck & Co.,MRNA,Moderna,550,0.5808838455826663,6.094535693867353e-51,0.24731761989101408,0.1704065918416306,0.3242286479403976,1.2805857877091538
Health Care,BDX,Becton Dickinson,MTD,Mettler Toledo,1255,-0.4056836121906627,6.55562080197462e-51,-0.4233374515300211,-0.46079598098840335,-0.3858789220716389,0.6548576131186433
Health Care,CAH,Cardinal Health,VRTX,Vertex Pharmaceuticals,1006,0.4474478384043689,1.1029844345136101e-50,-0.15822479103027995,-0.20823390304638162,-0.10821567901417828,0.8536578657676172
Health Care,ALGN,Align Technology,BMY,Bristol Myers Squibb,1005,-0.44757392919687433,1.1493178992994995e-50,1.2691947471812204,1.2214424051337314,1.3169470892287094,3.5579863299681596
Health Care,BDX,Becton Dickinson,WAT,Waters Corporation,1255,0.40465935605291803,1.2242966606080492e-50,-0.2811126945404377,-0.3091795420669339,-0.2530458470139415,0.7549432527031958
Health Care,ISRG,Intuitive Surgical,UHS,Universal Health Services,1255,0.4041619666457691,1.656829033246229e-50,1.7277340650535862,1.710643474784995,1.7448246553221773,5.627887023544484
Health Care,ABBV,AbbVie,AMGN,Amgen,1255,0.40306705393625775,3.219033950558186e-50,0.3638568516177712,0.30769562211046975,0.42001808112507266,1.4388682277560443
Health Care,BMY,Bristol Myers Squibb,WAT,Waters Corporation,1005,0.4439315990844152,8.84205097373379e-50,-1.0455398244614598,-1.0721335480463001,-1.0189461008766194,0.3515020187651873
Health Care,CVS,CVS Health,DXCM,Dexcom,1255,-0.4013026821115924,9.338376702116336e-50,-1.7508336617638014,-1.8450215372204657,-1.656645786307137,0.1736291351272133
Health Care,CVS,CVS Health,HCA,HCA Healthcare,1255,0.4010769471207402,1.0696668133267461e-49,-0.03356774382315275,-0.08874111376300511,0.02160562611669961,0.9669894014534839
Health Care,MTD,Mettler Toledo,ZBH,Zimmer Biomet,1255,-0.4009395707409491,1.1617646091734178e-49,0.5100578264645023,0.4834701509598913,0.5366455019691132,1.665387495632394
Health Care,HSIC,Henry Schein,ZTS,Zoetis,1255,-0.4005154429244374,1.4988337653061745e-49,-0.3882018074611296,-0.4167522318615603,-0.3596513830606989,0.6782754484051775
Health Care,INCY,Incyte,UNH,UnitedHealth Group,1255,0.40025284321249127,1.754579445157508e-49,0.41454584888210455,0.3420148456615849,0.4870768521026242,1.51368314367555
Health Care,MOH,Molina Healthcare,WAT,Waters Corporation,1255,0.39825395109846834,5.793807088224606e-49,-0.4142539717761728,-0.4561330421243866,-0.372374901427959,0.6608330969962933
Health Care,A,Agilent Technologies,ALGN,Align Technology,1255,0.3970692506298013,1.1715604173245042e-48,-0.27948265220867824,-0.30101716592271666,-0.2579481384946398,0.7561748456648106
Health Care,ABT,Abbott Laboratories,MDT,Medtronic,1255,0.39616778892181503,1.998121217678559e-48,0.09959342256908002,0.07723688634153694,0.1219499587966231,1.1047216718559245
Health Care,BAX,Baxter International,BMY,Bristol Myers Squibb,674,-0.5220192538932493,2.20682713839991e-48,0.5712518612422314,0.5246966598692252,0.6178070626152375,1.770482062575367
Health Care,CNC,Centene Corporation,VRTX,Vertex Pharmaceuticals,801,-0.4844496037843254,2.27115451575484e-48,-0.5411533662001143,-0.5758174451249031,-0.5064892872753256,0.5820765176890311
Health Care,COR,Cencora,LLY,Lilly (Eli),705,-0.5107118785118683,4.29273035627954e-48,-0.8599231939778547,-0.9150288198351757,-0.8048175681205336,0.4231945849621978
Health Care,DHR,Danaher Corporation,RMD,ResMed,1255,-0.3944239579804089,5.586014000955045e-48,0.007021876812359777,-0.025915460881332137,0.03995921450605169,1.0070465879951098
Health Care,AMGN,Amgen,INCY,Incyte,1255,0.394100948201509,6.753201549686356e-48,-0.5793281373438752,-0.6481426310178352,-0.5105136436699153,0.5602746677663296
Health Care,COR,Cencora,MCK,McKesson Corporation,705,0.509693231312302,7.048633137470638e-48,0.19645491131062556,0.17795865285872392,0.2149511697625272,1.2170804430789777
Health Care,MDT,Medtronic,VTRS,Viatris,734,0.500681850897884,7.869965706432889e-48,1.4019218487971583,1.2971263199168908,1.5067173776774259,4.0630009417692525
Health Care,BSX,Boston Scientific,CAH,Cardinal Health,1255,0.39364169854029274,8.841333180098233e-48,0.6586249401377591,0.6173890564834342,0.6998608237920839,1.9321337074257545
Health Care,CAH,Cardinal Health,MTD,Mettler Toledo,1255,-0.39332334379575745,1.0654175670316135e-47,-0.5060375082366979,-0.5639767158236346,-0.44809830064976125,0.6028797581230827
Health Care,CNC,Centene Corporation,GEHC,GE HealthCare,500,0.5872378675460057,1.1266330973785013e-47,-0.6125213575769065,-0.6354742829388204,-0.5895684322149927,0.5419826129002375
Health Care,PODD,Insulet Corporation,REGN,Regeneron Pharmaceuticals,1255,-0.3931372572242269,1.1880275708632318e-47,2.130185626266808,2.0367991512983665,2.22357210123525,8.416428976736995
Health Care,CRL,Charles River Laboratories,WAT,Waters Corporation,924,0.451071960262677,1.6542554566082981e-47,0.05329973561318887,-0.017336799999514464,0.12393627122589221,1.0547457426060707
Health Care,DHR,Danaher Corporation,EW,Edwards Lifesciences,1255,-0.392367044426739,1.86340126996835e-47,0.043216996263391226,-0.010428216852893482,0.09686220937967593,1.0441644500529348
Health Care,COO,Cooper Companies (The),TECH,Bio-Techne,1255,0.3909480150337031,4.256945855330508e-47,-1.1483214536019517,-1.206157977681468,-1.0904849295224355,0.3171687052023693
Health Care,BIIB,Biogen,HSIC,Henry Schein,1255,0.3909080559097018,4.3568848657094746e-47,-0.23984765156305904,-0.26281785195661705,-0.21687745116950102,0.7867477117209393
Health Care,BAX,Baxter International,EW,Edwards Lifesciences,924,-0.4491407018019525,4.538947464268077e-47,-0.7374127566307642,-0.8240727963560306,-0.6507527169054979,0.4783499235726856
Health Care,HCA,HCA Healthcare,REGN,Regeneron Pharmaceuticals,1255,0.39065650364610116,5.0418195663978425e-47,-0.10272004085625337,-0.12564762085985606,-0.07979246085265068,0.9023795675329205
Health Care,COO,Cooper Companies (The),IDXX,Idexx Laboratories,1255,-0.390550726036044,5.360869416822216e-47,-0.9739565882007869,-1.0491620507423614,-0.8987511256592124,0.37758612591307045
Health Care,ABT,Abbott Laboratories,UHS,Universal Health Services,1255,0.38945919825134545,1.0084376243184874e-46,0.6590168655915098,0.6376965143886226,0.6803372167943971,1.932891108218374
Health Care,MDT,Medtronic,ZBH,Zimmer Biomet,1255,0.38893458647117296,1.3651175764405006e-46,-0.03732420522338356,-0.056126733405534104,-0.01852167704123302,0.9633637571523809
Health Care,DHR,Danaher Corporation,INCY,Incyte,1255,0.3889267905849042,1.3712691314279442e-46,-0.10609184247545238,-0.1787587878310815,-0.03342489711982323,0.8993420464829873
Health Care,BMY,Bristol Myers Squibb,ELV,Elevance Health,1005,-0.4303784475861768,1.4147891351184548e-46,-0.39130628349579566,-0.4259012809089223,-0.356711286082669,0.676173023682841
Health Care,ALGN,Align Technology,COR,Cencora,705,-0.5028094679331977,1.925808178567893e-46,0.19980659840944204,0.1602521872568189,0.23936100956206519,1.2211665597653387
Health Care,CVS,CVS Health,VRTX,Vertex Pharmaceuticals,1006,0.42955506799509363,1.9778610536719836e-46,-0.46182829733384984,-0.526689647315735,-0.39696694735196464,0.6301305257450441
Health Care,DXCM,Dexcom,JNJ,Johnson & Johnson,1255,-0.3874135742823225,3.274482784670547e-46,1.6642810032468078,1.6084646279397994,1.7200973785538163,5.2818742337594955
Health Care,MDT,Medtronic,RVTY,Revvity,705,0.5013652680311647,3.818149920884231e-46,-0.580600373395711,-0.62334239836999,-0.5378583484214321,0.5595623193688063
